rhc,10,2309,2.0869099999999992E-4,sa,10,1989,8.894519999999998E-5,ga,10,2910,0.0038802873999999993,mimic,10,3552,0.0472319641
rhc,100,3164,8.310200000000002E-5,sa,100,1929,5.442339999999999E-5,ga,100,3536,0.0122582447,mimic,100,3716,0.1922841437
rhc,500,3249,0.0017675752000000002,sa,500,3068,2.3675750000000002E-4,ga,500,3615,0.060446079900000005,mimic,500,3706,0.9720418971000001
rhc,1000,3245,1.529322E-4,sa,1000,3291,3.3038260000000004E-4,ga,1000,3618,0.1191002963,mimic,1000,3671,1.6183920124
rhc,2500,3403,3.2769280000000003E-4,sa,2500,3422,9.05534E-4,ga,2500,3730,0.2562521596,mimic,2500,3759,3.9651164488999995
rhc,5000,3269,6.755919000000001E-4,sa,5000,3356,0.0019670502,ga,5000,3904,0.551660846,mimic,5000,3952,7.796916006999998
